,Unnamed: 0,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
1533,1533,Kiddywidget,0,1,5,16,15,2d6 + 8,,construct,,,S,6,14,18,1,10,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,20,,-1,,20,,-1,,-1,True,"[""Unusual Nature""]",,,,,,True,"[""Multiattack""]",False,False,"[""grappled""]","L,P",,-1,0,,,,False,,,"[""lightning"",""poison""]","[""blinded"",""deafened"",""exhaustion"",""paralyzed"",""petrified"",""poisoned""]","[""Skitterwidget""]",,,,MW,CM,False,,,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1
923,923,Brain in a Jar,0,0,9,11,55,10d6 + 20,A,undead,,,S,1,3,15,19,10,15,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,0,,-1,,-1,hover,10,,-1,True,"[""Magic Resistance"",""Unusual Nature""]",Int,N,"I,P","[""charmed"",""incapacitated"",""paralyzed"",""prone"",""unconscious""]","[""charisma"",""wisdom""]",True,,False,False,"[""stunned""]","N,Y","[""intelligence""]",-1,0,,,,False,,,"[""poison""]","[""exhaustion"",""paralyzed"",""poisoned"",""prone""]","[""the languages it knew in life""]",LF,,,AOE,VRGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2204,2204,Ghost Knight,0,0,13,17,130,20d8 + 40,L E,undead,,,M,17,15,14,8,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,5,-1,-1,3,6,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,-1,,-1,,-1,True,"[""Turn Resistance""]",,,,,,True,"[""Multiattack""]",False,False,"[""prone""]","N,P,S",,-1,0,,,,False,"[""necrotic""]",,"[""poison""]","[""charmed"",""exhaustion"",""poisoned""]","[""Common""]",C,"battleaxe, lance","farmland, urban","MLW,MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
3177,3177,Awakened Shrub,0,0,6,9,10,3d6,U,plant,,,S,3,8,11,10,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,,20,,-1,,-1,,-1,,-1,True,"[""False Appearance""]",,,,,,True,,False,False,,S,,-1,0,,,,False,"[""piercing""]","[""fire""]",,,"[""one language known by its creator""]",,,forest,MW,MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1
2215,2215,Protean Abomination,0,1,12,14,168,16d12 + 64,U,aberration,,,H,21,8,18,5,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,B,30,,-1,,10,,-1,,-1,True,"[""Amorphous"",""Spider Climb""]",,,,,,True,"[""Multiattack""]",False,False,"[""blinded"",""grappled"",""restrained""]",B,"[""constitution""]",-1,0,,,,False,,,,"[""charmed"",""frightened"",""prone""]",,,,,MW,DoDk,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
2561,2561,Skitterhaunt,0,0,10,14,95,10d10 + 40,U,ooze,,,L,15,11,19,3,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8,B,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,"[""grappled"",""poisoned"",""restrained""]","A, P,S","[""constitution"",""dexterity""]",-1,0,,,,False,,,"[""acid""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""prone""]",,,,"forest, underdark","AOE, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
1134,1134,Hollyphant,0,1,11,18,36,8d6 + 8,L G,celestial,,,S,10,11,12,16,19,16,6,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,,20,,-1,,-1,,120,,-1,True,"[""Magic Weapons""]",Wis,,I,"[""incapacitated""]","[""charisma"",""dexterity""]",True,,False,False,"[""deafened""]","P,R,T","[""constitution""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Celestial"",""telepathy 120 ft.""]","CE,TP",,,"AOE, MW",BGDIA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2538,2538,Wereboar,0,0,10,11,78,12d8 + 24,N E,humanoid,"Human, shapechanger",,M,17,10,15,10,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,True,"[""Charge"",""Shapechanger""]",,,,,,True,"[""Multiattack""]",False,False,"[""prone""]","B, S","[""constitution"",""strength""]",-1,0,,,,False,,,"[{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical attacks that aren't silvered""}]",,"[""Common (can't speak in boar form)""]","C,CS",maul,"grassland, forest, hill","CUR, MLW,MW",MM,False,"[""Lycanthropes""]",,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
2617,2617,Clockwork Beetle Swarm,0,0,9,14,52,8d10 + 8,U,construct,,True,L,8,16,12,1,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,50,,-1,True,"[""Magic Resistance""]",,,,,,True,,False,False,,"I,P",,-1,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,"[""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""stunned""]",,,,urban,MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1817,1817,Ushabti Royal Guard,0,0,20,19,168,16d10 + 80,U,construct,,,L,22,16,20,11,19,9,4,-1,9,-1,-1,-1,5,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,19,D,30,,-1,,-1,,-1,,-1,True,"[""False Appearance"",""Immutable Form"",""Legendary Resistances"",""Magic Resistance""]",,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,True,"[""exhaustion"",""restrained""]","B, N,S","[""constitution"",""strength""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,"desert, underdark, urban","AOE, MW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2587,2587,Flying Horror,0,0,9,16,49,9d8 + 9,N E,aberration,,,M,9,20,12,2,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,SD,30,,-1,,-1,,60,,-1,True,"[""Sunlight Sensitivity""]",,,,,,True,,False,False,"[""frightened""]","S,Y","[""wisdom""]",-1,0,,,,False,,"[""radiant""]",,"[""frightened""]",,,,,MW,GGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1
2733,2733,Winter Wolf,0,0,9,13,75,10d10 + 20,N E,monstrosity,,,L,18,13,14,7,12,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,,50,,-1,,-1,,-1,,-1,True,"[""Camouflage"",""Keen Senses"",""Pack Tactics""]",,,,,,True,"[""Breath Weapon""]",False,False,"[""prone""]","C,P","[""dexterity"",""strength""]",-1,0,,,,False,,,"[""cold""]",,"[""Common"",""Giant"",""Winter Wolf""]","C,GI,OTH",,arctic,"AOE, MW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
1265,1265,Ashari Skydancer,0,1,11,14,63,14d8,,humanoid,any,,M,10,18,10,12,16,11,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16,,30,,-1,,-1,with item ,60,,-1,True,"[""Flyby""]",Wis,,,"[""restrained""]","[""strength""]",True,"[""Multiattack""]",False,True,,"B, L",,-1,0,,,,False,,,,,"[""Auran"",""Common"",""Druidic""]","AU,C,DU",,,MW,TDCSR,False,"[""Ashari""]",,-1,,,,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
83,83,Jade Tigress,0,0,14,15,71,11d8 + 21,L E,humanoid,Human,,M,18,14,15,11,16,11,-1,-1,-1,5,-1,7,-1,-1,6,6,-1,-1,-1,-1,-1,7,-1,3,-1,-1,-1,-1,-1,-1,0,16,,40,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",True,True,"[""exhaustion"",""stunned""]","I,O,P","[""constitution""]",-1,0,,,,False,"[""poison""]",,,"[""charmed"",""frightened""]","[""Common""]",C,,,"MW, RW, THW",CM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1677,1677,Gegazol,0,0,30,22,462,25d20 + 200,C E,undead,,,G,27,14,26,16,15,23,-1,10,9,-1,9,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,19,"B, SD",40,,40,,-1,,80,,40,True,"[""Legendary Resistances"",""Magic Resistance"",""Rejuvenation"",""Turn Resistance""]",,,,,,True,"[""Breath Weapon"",""Frightful Presence"",""Multiattack""]",False,False,"[""frightened"",""poisoned"",""prone""]","B, C,N,P","[""constitution"",""dexterity"",""strength"",""wisdom""]",-1,0,,"[""constitution""]",,False,,,"[""cold"",""necrotic"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""poisoned""]","[""Draconic""]",DR,,,"AOE, MW, RCH",GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
949,949,Oshundo the Alhoon,0,0,16,15,150,20d8 + 60,N E,undead,"mind flayer, wizard",,M,11,12,16,19,17,17,7,8,7,7,-1,-1,8,8,7,7,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,U,30,,-1,,-1,hover,15,,-1,True,"[""Magic Resistance""]",Int,,O,"[""charmed"",""incapacitated"",""invisible""]","[""charisma"",""wisdom""]",True,"[""Multiattack""]",False,True,"[""stunned""]","C,O,T","[""intelligence""]",-1,0,,,,False,"[""cold"",""lightning"",""necrotic""]",,"[""poison""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""poisoned""]","[""Common"",""Deep Speech"",""telepathy 120 ft."",""Undercommon""]","C,DS,TP,U",,,AOE,PaBTSO,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
703,703,Demogorgon,0,0,32,22,406,28d12 + 224,C E,fiend,demon,,H,29,14,26,20,17,25,15,-1,11,16,10,-1,-1,-1,11,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,29,U,50,,-1,,-1,,-1,,50,True,"[""Legendary Resistances"",""Magic Resistance"",""Magic Weapons""]",Cha,Y,I,"[""blinded"",""deafened"",""frightened"",""restrained""]","[""intelligence"",""wisdom""]",True,"[""Multiattack"",""Tentacles""]",False,False,"[""charmed"",""stunned""]","B, N","[""constitution"",""wisdom""]",2,0,,"[""wisdom""]",,False,"[""cold"",""fire"",""lightning""]",,"[""poison"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""that is nonmagical""}]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",,,"HPR, MW, RCH",MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1
2400,2400,Sir Jared,0,0,11,20,90,12d8 + 36,N G,humanoid,,,M,18,12,17,13,14,17,-1,-1,-1,6,-1,7,4,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,5,0,12,,30,,-1,,-1,,-1,,-1,False,,,,,,,True,"[""Multiattack""]",False,True,,"R,S",,-1,0,,,,False,,,,"[""blinded"",""charmed"",""frightened""]","[""Common"",""Halfling""]","C,H",longsword,,"MLW,MW",BMT,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2099,2099,Howler,0,0,14,16,90,12d10 + 24,C E,fiend,,,L,17,16,15,5,20,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,D,40,,-1,,-1,,-1,,-1,True,"[""Pack Tactics""]",,,,,,True,"[""Multiattack""]",False,False,"[""frightened""]","P,Y","[""wisdom""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,"[""frightened""]","[""understands Abyssal but can't speak""]","AB,CS",,"desert, grassland, hill, underdark","AOE, MW",MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
790,790,Titivilus,0,0,22,20,150,20d8 + 60,L E,fiend,devil,,M,19,22,17,24,22,26,13,-1,11,8,11,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,13,13,-1,-1,13,-1,-1,-1,0,16,SD,40,,-1,,-1,,60,,-1,True,"[""Legendary Resistances"",""Magic Resistance"",""Regeneration""]",Cha,"B, P,S",O,"[""blinded"",""charmed"",""deafened"",""incapacitated"",""invisible""]","[""wisdom""]",True,"[""Multiattack"",""Teleport""]",False,False,"[""charmed"",""frightened""]","N,O","[""charisma"",""wisdom""]",-1,0,,,,False,"[""cold"",{""cond"":true,""note"":""from nonmagical attacks that aren't silvered"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire"",""poison""]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",,,"HPR, MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2378,2378,Downcast Mercenary,0,0,11,17,82,11d8 + 33,A,humanoid,,,M,17,15,16,12,13,14,-1,-1,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,-1,0,14,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,S,,-1,0,,,,False,"[""necrotic""]",,,,"[""Celestial and two other languages""]","CE,X",greatsword,,"MLW,MW",GHLoE,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
353,353,Quandrix Pledgemage,0,0,10,12,66,12d8 + 12,A,humanoid,wizard,,S M,10,14,13,17,14,11,-1,5,4,-1,-1,-1,7,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,False,,Int,O,O,,"[""constitution""]",True,"[""Multiattack""]",True,False,,O,"[""constitution""]",-1,0,,,,False,,,,,"[""Common plus any two languages""]","C,X",,,AOE,SCC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2219,2219,Kongamato,0,0,12,16,127,17d10 + 34,U,beast,,,L,19,18,14,2,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,,10,,-1,,-1,,60,,-1,True,"[""Flyby""]",,,,,,True,"[""Multiattack""]",False,False,"[""frightened"",""grappled""]","P,S,T","[""constitution""]",-1,0,,,,False,,,,,,,,forest,"AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
1881,1881,Thuellai,0,0,18,17,161,14d12 + 70,C N,elemental,,,H,22,24,20,10,11,14,6,4,4,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,D,0,,-1,,-1,hover,100,,-1,True,,,,,,,True,"[""Breath Weapon"",""Multiattack""]",False,False,,"C,S","[""constitution"",""dexterity""]",-1,0,,,,False,"[""lightning"",""thunder"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[""fire""]","[""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Common"",""Dwarvish"",""Primordial""]","C,D,P",,arctic,"AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
511,511,Ki-rin,0,0,18,20,152,16d12 + 48,L G,celestial,,,H,21,16,16,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,19,"B, SD",60,,-1,,-1,hover,120,,-1,True,"[""Legendary Resistances"",""Magic Resistance"",""Magic Weapons""]",Cha,"O,R","CC,I",,"[""charisma"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,False,,"B, P",,-1,0,,,,False,,,"[""poison""]","[""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",,"mountain, grassland, desert, coastal","MW, RCH",VGM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
1381,1381,Giant Space Hamster,0,0,4,11,22,4d10,U,beast,,,L,14,12,10,2,12,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,30,,10,,-1,,-1,,-1,False,,,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,,MW,BAM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
595,595,Bol'bara,0,0,9,15,40,9d6 + 9,C G,humanoid,goblinoid,,S,11,14,12,10,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,-1,,-1,True,,Cha,"N,O",I,,"[""wisdom""]",True,"[""Multiattack""]",False,False,,"O,P",,2,0,,,,False,,,,,"[""Common"",""Goblin""]","C,GO",dagger,,"AOE, MLW,MW, RW, THW",EGW,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
245,245,Forest Master,0,0,14,16,105,14d10 + 28,N G,celestial,unicorn,,L,18,14,15,13,19,17,-1,4,7,-1,-1,-1,-1,-1,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,0,17,D,50,,-1,,-1,,-1,,-1,True,"[""Legendary Resistances"",""Magic Resistance""]",Wis,,O,,,True,"[""Multiattack""]",True,True,,"B, P,R","[""dexterity""]",-1,0,,,,False,,,"[""poison""]","[""charmed"",""paralyzed"",""poisoned""]","[""Celestial"",""Elvish"",""Sylvan"",""telepathy 60 ft.""]","CE,E,S,TP",,,"AOE, MW",MCV2DC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
